135,302498.521192,4123795.42016502,4,
136,302497.7557419,4123796.22697102,4,
137,302496.924846067,4123796.89061616,4,
138,302496.029251426,4123797.44284648,4,
139,302495.167291101,4123797.9854623,4,
140,302494.29342785,4123798.50188862,4,
141,302493.368926678,4123799.02480046,4,
142,302492.421947491,4123799.55177058,4,
143,302491.502464344,4123800.04809491,4,
144,302490.582732307,4123800.53383733,5,정적장애물 시작
145,302489.651761315,4123801.02160895,5,
146,302488.749531307,4123801.53164479,5,
147,302487.830256074,4123802.03678787,5,
148,302486.883526543,4123802.57434065,5,
149,302485.94799469,4123803.10810079,5,
150,302485.01797873,4123803.6364373,5,
151,302484.104261212,4123804.13792076,5,
152,302483.213644416,4123804.66180112,5,
153,302482.294494337,4123805.17223584,5,
154,302481.346852474,4123805.67098859,5,
155,302480.387847172,4123806.16647957,5,
156,302479.44547229,4123806.64922682,5,
157,302478.503388028,4123807.14431985,5,
158,302477.584030979,4123807.64593677,5,
159,302476.687110628,4123808.1417319,5,
160,302475.757137268,4123808.67183316,5,
161,302474.888584511,4123809.17401954,5,
162,302473.997636764,4123809.68379159,5,
163,302473.129831255,4123810.21772417,5,
164,302472.308559127,4123810.81055973,5,
165,302471.487162605,4123811.39810438,5,
166,302470.649675442,4123812.02132065,5,
167,302469.88107526,4123812.69409063,5,
168,302469.10861957,4123813.44283113,5,
169,302468.445113833,4123814.26488754,5,
170,302467.777088546,4123815.13469578,5,
171,302467.20532153,4123816.01812066,5,
172,302466.809689609,4123816.95210463,5,
173,302466.472369658,4123817.96589002,5,
174,302466.231681425,4123819.00916502,5,
175,302466.019277605,4123820.0553037,5,
176,302465.908606171,4123821.10787156,5,
177,302465.893404248,4123822.14054632,5,
178,302465.930126844,4123823.22140918,5,
179,302466.062609423,4123824.2947246,5,
180,302466.249668441,4123825.28911133,5,
181,302466.510050836,4123826.28177255,5,
182,302466.821569085,4123827.28911221,5,
183,302467.206327655,4123828.29119904,5,
184,302467.583910239,4123829.22816291,5,
185,302468.113987295,4123830.17036141,5,
186,302468.620548618,4123831.0725265,5,
187,302469.138473364,4123831.9779535,5,
188,302469.627823174,4123832.86817116,5,
189,302470.100127613,4123833.75349603,5,
190,302470.601670821,4123834.68224897,5,
191,302471.068417811,4123835.57123396,5,
192,302471.570251345,4123836.51233263,5,
193,302472.072624314,4123837.47635901,5,
194,302472.568858887,4123838.41935412,5,
195,302473.086284768,4123839.30361733,5,
196,302473.638880165,4123840.24352156,5,
197,302474.150084544,4123841.1032262,5,
198,302474.706659866,4123841.97245106,5,
199,302475.281193389,4123842.88536947,5,
200,302475.803926978,4123843.75539075,5,
201,302476.316334517,4123844.66624187,5,
202,302476.806056443,4123845.57233291,5,
203,302477.295280249,4123846.45725997,5,
204,302477.796448488,4123847.37014029,5,
205,302478.229892148,4123848.28284966,5,
206,302478.69298952,4123849.25662379,5,
207,302479.160025465,4123850.15795485,5,
208,302479.6290534,4123851.14394199,5,
209,302480.101355891,4123852.02926736,5,
210,302480.724284833,4123852.84046254,5,
211,302481.430655286,4123853.60028422,5,
212,302482.230668689,4123854.26261164,5,
213,302483.156506472,4123854.75610177,5,
214,302484.151600224,4123855.0750272,5,
215,302485.220967725,4123855.19280022,5,
216,302486.235173968,4123855.12481905,5,
217,302487.230550483,4123854.97610745,5,
218,302488.263956227,4123854.76473857,5,
219,302489.24365335,4123854.42934387,5,
220,302490.226293319,4123853.97917816,5,
221,302491.157341207,4123853.49493366,5,
222,302492.043723733,4123853.03115133,5,
223,302492.979623584,4123852.51326464,5,
224,302493.859868075,4123852.02845122,5,
225,302494.829402124,4123851.50095012,5,
226,302495.726609053,4123851.01750243,5,
227,302496.617387375,4123850.50067787,5,
228,302497.497341791,4123850.00351917,5,
229,302498.388701287,4123849.51138615,5,
230,302499.296566653,4123849.00121842,5,
231,302500.176894847,4123848.51993302,5,
232,302501.068794116,4123848.05072798,5,
233,302501.982922487,4123847.56688286,5,
234,302502.885189517,4123847.05861192,5,
235,302503.77036992,4123846.54368452,5,
236,302504.666415958,4123846.01085514,5,
237,302505.579424358,4123845.4793914,5,
238,302506.508938651,4123844.92989298,5,
239,302507.433227772,4123844.39816405,5,
240,302508.330311644,4123843.90942677,5,
241,302509.260614694,4123843.39343835,6,안전초 방향 직진 정지선
242,302510.140902512,4123842.91039038,6,
243,302511.037281282,4123842.39167105,6,
244,302511.928061403,4123841.87484819,6,
245,302512.846171499,4123841.32032491,6,
246,302513.781409941,4123840.77422197,6,
247,302514.705409489,4123840.2301482,6,
248,302515.606848142,4123839.68660534,6,
249,302516.514176127,4123839.15351189,6,
250,302517.394008348,4123838.65106437,6,
251,302518.144322306,4123838.16048733,6,
252,302519.052604951,4123837.66795852,6,
253,302520.004972404,4123837.13027655,6,
254,302520.908569344,4123836.678445,6,
255,302521.844265214,4123836.15174335,6,
256,302522.730402183,4123835.67738241,6,
257,302523.633542997,4123835.20615082,6,
258,302524.536103017,4123834.71022799,6,
259,302525.432732445,4123834.20209228,6,
260,302526.34590932,4123833.67768559,6,
261,302527.242829401,4123833.18189576,6,
262,302528.16255956,4123832.69615727,6,
263,302529.082953676,4123832.23863756,6,
264,302529.980952818,4123831.78870339,6,
265,302530.889817665,4123831.32086727,6,
266,302531.80958971,4123830.83689286,6,
267,302532.767889393,4123830.3114254,6,
268,302533.659169921,4123829.81576897,6,
269,302534.550450557,4123829.32011264,6,
270,302535.418050036,4123828.77736813,6,
271,302536.304188488,4123828.30300869,6,어린이 보호구역 시작 state 변화 x
272,302537.401171824,4123827.67545929,6,
273,302538.348896987,4123827.18024021,6,
274,302539.246150326,4123826.69856106,6,
275,302540.233274547,4123826.19888609,6,
276,302541.113690288,4123825.72113253,6,
277,302542.044785502,4123825.2386576,6,
278,302542.97061395,4123824.77218847,6,
279,302543.850739572,4123824.28208954,6,
280,302544.747329708,4123823.77219232,6,
281,302545.633718104,4123823.30841592,6,
282,302546.581112305,4123822.79908847,6,
283,302547.461570226,4123822.32309927,6,
284,302548.364672268,4123821.8501068,6,
285,302549.290293974,4123821.37482006,6,
286,302550.192483511,4123820.86302712,6,
287,302551.099234776,4123820.30524624,6,
288,302551.97363807,4123819.81175354,6,
289,302552.848041459,4123819.31826093,6,
290,302553.76673736,4123818.78843369,6,
291,302554.646366369,4123818.27717194,6,
292,302555.514963856,4123817.77675762,6,
293,302555.849687648,4123817.61183095,6,
294,302556.74051446,4123817.09677675,7,안전초 좌회전 정지선
295,302557.607826158,4123816.54168897,7,
296,302558.49268104,4123816.0126583,7,
297,302559.433648316,4123815.46995536,7,
298,302560.331069968,4123814.99533324,7,
299,302561.221399503,4123814.45911552,7,
300,302562.124088271,4123813.96848793,7,
301,302563.027109008,4123813.49196978,7,
302,302563.963847008,4123813.00936473,7,
303,302564.940440351,4123812.54170415,7,
304,302565.951663591,4123812.10675737,7,
305,302566.938999793,4123811.85589545,7,
306,302567.95433135,4123811.83554341,7,
307,302568.994629957,4123811.91695356,7,
308,302570.04326515,4123812.11286955,7,
309,302571.022517571,4123812.47805866,7,
310,302571.943667709,4123813.01225553,7,
311,302572.814636048,4123813.57233778,7,
312,302573.62053438,4123814.24512307,7,
313,302574.332539137,4123815.00481966,7,
314,302574.932982862,4123815.82007949,7,
315,302575.455790138,4123816.69363393,7,
316,302575.911660779,4123817.60052629,7,
317,302576.357329302,4123818.55353935,7,
318,302576.791053512,4123819.47859906,7,
319,302577.303202077,4123820.37887392,7,
320,302577.866112907,4123821.2779549,7,
321,302578.389541786,4123822.1779645,7,
322,302578.901399672,4123823.06589378,7,
323,302579.402599135,4123823.98054341,7,
324,302579.881278939,4123824.89748735,7,
325,302580.388118464,4123825.81200437,7,
326,302580.905035478,4123826.67510976,7,
327,302581.19899471,4123827.17641323,8,좌회전 후 동적 트리거 ON
328,302581.722713267,4123828.0887687,8,
329,302582.23548304,4123829.01549884,8,
330,302582.720549173,4123829.96405628,8,
331,302583.18176831,4123830.85847067,8,
332,302583.695077009,4123831.80812857,8,
333,302584.207348613,4123832.71369481,8,
334,302584.712984354,4123833.57706571,8,
335,302585.283275983,4123834.55008851,8,
336,302585.794759166,4123835.42214516,8,
337,302586.301058263,4123836.31373483,8,
338,302586.790726852,4123837.21806814,8,
339,302587.274340306,4123838.10489746,8,
340,302587.77043705,4123839.04260786,8,
341,302588.255004319,4123839.97000158,8,
342,302588.711079889,4123840.8857129,8,
343,302589.173708142,4123841.84009228,8,
344,302589.608052099,4123842.79160759,8,
345,302590.015439077,4123843.79669618,8,
346,302590.315163536,4123844.78314111,8,
347,302590.565287101,4123845.82016257,8,
348,302590.764275102,4123846.84250486,8,
349,302590.89027171,4123847.88068093,8,
350,302590.948875707,4123848.93279445,8,
351,302590.983798814,4123849.93781954,8,
352,302590.979115791,4123850.93848218,8,
353,302590.856817252,4123851.97720378,8,
354,302590.666338114,4123852.99635317,8,
355,302590.432354773,4123854.08534677,8,
356,302590.146572371,4123855.13144255,8,
357,302589.762707616,4123856.08631901,8,
358,302589.288557652,4123857.04155422,8,
359,302588.790726922,4123857.94970104,8,
360,302588.235208081,4123858.80450071,8,
361,302587.633945274,4123859.63390662,8,
362,302586.941277382,4123860.41605231,8,
363,302586.180014236,4123861.16098921,8,
364,302585.371928675,4123861.83467704,8,
365,302585.016262985,4123862.06891624,8,어린이 보호구역 끝
366,302584.115942811,4123862.6600706,8,
367,302583.220557829,4123863.22111007,8,
368,302582.352668969,4123863.75150402,8,
369,302581.474661208,4123864.33154606,8,
370,302580.606523685,4123864.8513582,8,
371,302579.670993832,4123865.38510798,8,
372,302578.752301831,4123865.91493256,8,
373,302577.849742496,4123866.4108496,8,
374,302576.964601743,4123866.92753277,8,
375,302576.040186877,4123867.45396298,8,
376,302575.109551142,4123867.95583462,8,
377,302574.217526014,4123868.41974073,8,
378,302573.343002428,4123868.9079403,8,
379,302572.416970169,4123869.36558791,8,
380,302571.491477286,4123869.8461633,8,
381,302570.549354196,4123870.33948245,8,
382,302569.613161821,4123870.84501473,8,
383,302568.665232776,4123871.3314121,8,
384,302567.712036964,4123871.83381525,8,
385,302566.782688169,4123872.39036155,8,
386,302565.840399683,4123872.87662658,8,
387,302564.915820183,4123873.39600341,8,
388,302563.985061267,4123873.89258534,8,
389,302563.026018353,4123874.38630338,8,
390,302562.073072107,4123874.89928921,8,
391,302561.120250421,4123875.41756616,8,
392,302560.210974235,4123875.86776249,8,
393,302559.269474708,4123876.38753798,8,
394,302558.345269344,4123876.92278858,8,
395,302557.495922003,4123877.52157025,8,
396,302556.821465113,4123878.3579943,8,
397,302556.442955159,4123879.30039417,8,
398,302556.172854142,4123880.2931833,8,
399,302556.075088285,4123883.57419048,8,
400,302556.661554393,4123884.51506737,8,
401,302557.220026701,4123885.465426,8,
402,302557.773397989,4123886.43884501,8,
403,302558.338132561,4123887.41552605,8,
404,302558.901124621,4123888.31813308,8,
405,302559.452670184,4123889.21395082,8,
406,302559.992810746,4123890.10474293,8,
407,302560.504169322,4123890.97150707,8,
408,302561.011215102,4123891.89484127,8,
409,302561.535222914,4123892.81954116,8,
410,302562.082164843,4123893.75958342,8,
411,302562.606545803,4123894.70015637,8,
412,302563.135571229,4123895.59826867,8,
413,302563.670485663,4123896.50683033,8,
414,302564.161190956,4123897.45525406,8,
415,302564.679972751,4123898.39772347,8,
416,302565.227370333,4123899.35716625,8,
417,302565.753161095,4123900.35770408,8,
418,302566.237852387,4123901.29038757,8,
419,302566.728847537,4123902.2511571,8,
420,302567.231454872,4123903.22577066,8,
421,302567.739660823,4123904.19848792,8,
422,302568.27668995,4123905.19699689,8,
423,302568.802189654,4123906.18518922,8,
424,302569.288249276,4123907.1760739,8,
425,302569.762945416,4123908.16369659,8,
426,302570.25564064,4123909.19677667,8,
427,302570.688905427,4123910.10243569,8,
428,302571.173886069,4123911.0474651,8,
429,302571.65957183,4123912.02247689,8,
430,302572.190710963,4123913.01053674,8,
431,302572.693317104,4123913.9851506,8,
432,302573.19007553,4123914.9510788,8,
433,302573.686543467,4123915.90466136,8,
434,302574.165551425,4123916.83571425,8,
435,302574.644683731,4123917.77205817,8,
436,302575.101172181,4123918.70540542,8,
437,302575.540283641,4123919.61975033,8,
438,302576.021572747,4123920.64780504,8,
439,302576.473623704,4123921.63243137,8,
440,302576.929738435,4123922.5499057,8,
441,302577.386019,4123923.47443473,8,
442,302577.842423921,4123924.40425477,8,
443,302578.326656378,4123925.31753854,8,
444,302578.799732794,4123926.23637865,8,
445,302579.390671079,4123926.88775016,9,여기서부터 9번 경로 변경
446,302579.842555432,4123927.86532199,9,
447,302580.253465016,4123928.78033041,9,
448,302580.676567487,4123929.73387422,9,
449,302581.117378591,4123930.72052976,9,
450,302581.569967754,4123931.72808402,9,
451,302581.998170889,4123932.65856755,9,
452,302582.421480411,4123933.62092977,9,
453,302582.838154106,4123934.54109665,9,
454,302583.260426426,4123935.45936722,9,
455,302583.677182921,4123936.38306147,9,
456,302584.105468586,4123937.31707243,9,
457,302584.5627847,4123938.28569349,9,
458,302584.9921072,4123939.26379618,9,
459,302585.410688494,4123940.26509188,9,
460,302585.795055283,4123941.25131052,9,
461,302586.167934218,4123942.22897614,9,
462,302586.512902532,4123943.21965072,9,
463,302586.875413524,4123944.23638236,9,
464,302587.271184793,4123945.22762675,9,
465,302587.690346301,4123946.25361389,9,
466,302588.156288348,4123947.34908654,9,
467,302588.609456645,4123948.38133247,9,
468,302589.015636823,4123949.33527461,9,
469,302589.422356158,4123950.31214444,9,
470,302589.77760867,4123951.26022581,9,
471,302590.121912592,4123952.22268184,9,
472,302590.450706242,4123953.24550053,9,
473,302590.756316933,4123954.24239482,9,
474,302591.044301883,4123955.20970473,9,
475,302591.310472723,4123956.20929126,9,
476,302591.571376649,4123957.22488347,9,
477,302591.848578846,4123958.21362271,9,
478,302592.137932397,4123959.23913368,9,
479,302592.421479804,4123960.25772264,9,
480,302592.711455427,4123961.30968865,9,
481,302593.007112636,4123962.36328568,9,
482,302593.331178013,4123963.4250378,9,
483,302593.649769075,4123964.49397726,9,
484,302593.898645592,4123965.47808881,9,
485,302594.187749841,4123966.49301783,9,
486,302594.431069045,4123967.48078938,9,
487,302594.66451817,4123968.52879093,9,
488,302594.908791298,4123969.55712685,9,
489,302595.131706627,4123970.63713973,9,
490,302595.290879484,4123971.64630137,9,
491,302595.461622992,4123972.6675434,9,
492,302595.611050195,4123973.74222605,9,
493,302595.778102997,4123974.84649311,9,
494,302595.880583803,4123975.84463558,10,
495,302596.017901036,4123976.88431019,10,
496,302596.115529751,4123977.916095,10,
497,302596.185123589,4123978.95559772,10,
498,302596.237548071,4123979.98491638,10,
499,302596.291051007,4123981.06009041,10,
500,302596.293419241,4123982.12058526,10,
501,302596.335144123,4123983.17486057,10,
502,302596.354557271,4123984.24024849,10,
503,302596.362565683,4123985.30061069,10,
504,302596.386872374,4123986.33411994,10,
505,302596.416902181,4123987.37102388,10,
506,302596.396295077,4123988.41441266,10,
507,302596.613239927,4123989.96043179,11,도심부 직진 정지선
508,302596.637671062,4123990.99923205,11,
509,302596.645015838,4123992.03137558,11,
510,302596.646803439,4123993.0671791,11,
511,302596.661198674,4123994.1591547,11,
512,302596.674805815,4123995.2176206,11,
513,302596.687915216,4123996.2549225,11,
514,302596.706249977,4123997.27445507,11,
515,302596.736113908,4123998.30430435,11,
516,302596.756522636,4123999.41202031,11,
517,302596.786718409,4124000.45597893,11,
518,302596.816914186,4124001.49993756,11,
519,302596.848644692,4124002.6091519,11,
520,302596.883526596,4124003.61241352,11,
521,302596.931223509,4124004.68066555,11,
522,302596.968179373,4124005.77211056,11,
523,302597.011397571,4124006.88987795,11,
524,302597.043376971,4124008.00967429,11,
525,302597.070255468,4124009.15253097,11,
526,302597.113929938,4124010.2896987,11,
527,302597.18265267,4124011.29216445,11,
528,302597.259836116,4124012.41442695,11,
529,302597.3599534,4124013.55203186,11,
530,302597.487773583,4124014.66780953,11,
531,302597.610285446,4124015.79782918,11,
532,302597.732548422,4124016.91726683,11,
533,302597.8543551,4124018.01730414,11,
534,302597.987690895,4124019.12765816,11,
535,302598.137656699,4124020.22526857,11,
536,302598.293387044,4124021.32803733,11,
537,302598.432445851,4124022.44178605,11,
538,302598.594065146,4124023.55500417,11,
539,302598.741790974,4124024.55737653,11,
540,302598.867329593,4124025.57615249,11,
541,302598.998135,4124026.5789228,11,
542,302599.123258785,4124027.58006209,11,
543,302599.267625743,4124028.67956883,11,
544,302599.423148488,4124029.77351928,11,
545,302599.567764265,4124030.88360803,11,
546,302599.700353157,4124031.96221606,11,
547,302599.832319846,4124033.01436908,11,
548,302599.923768702,4124034.02335894,11,
549,302600.027202919,4124035.06206586,11,
550,302600.124001518,4124036.0585774,11,
551,302600.244190149,4124037.08983171,11,
552,302600.337132194,4124038.16231361,11,
553,302600.384621468,4124039.22174735,11,
554,302600.431903343,4124040.27236276,11,
555,302600.455712224,4124041.28470806,11,
556,302600.46948525,4124042.3502287,11,
557,302600.489686498,4124043.44912637,11,
558,302600.549327059,4124044.54533185,11,
559,302600.587029355,4124045.66852293,11,
560,302600.638789941,4124046.669623,11,
561,302600.668612271,4124047.69770868,11,
562,302600.678445855,4124048.83567235,11,
563,302600.664018381,4124049.90185623,11,
564,302600.643162708,4124050.93466307,11,
565,302600.650839427,4124051.98091602,11,
566,302600.646738193,4124053.00627025,11,
567,302600.638033842,4124054.07584883,11,
568,302600.634347418,4124055.11883974,11,
569,302600.626431196,4124056.22192801,11,
570,302600.607691045,4124057.34468192,11,
571,302600.594508063,4124058.46377585,11,
572,302600.573362161,4124059.48423703,11,
573,302600.457703354,4124060.56515426,11,
574,302600.080401543,4124061.55869891,11,
575,302599.617751688,4124062.52248729,11,
576,302599.182182507,4124063.43799342,11,
577,302598.714100171,4124064.41073285,11,
578,302598.240460817,4124065.38713229,11,
579,302597.771424683,4124066.31930742,11,
580,302597.404657056,4124067.2808409,11,
581,302597.159774382,4124068.38597318,11,
582,302597.139666031,4124069.4505261,11,
583,302597.085468242,4124070.50529292,11,
584,302597.02019769,4124071.56914337,11,
585,302597.050933202,4124072.63602978,11,
586,302597.081087996,4124073.67822484,11,
587,302597.087935786,4124074.68920448,11,
588,302597.038507104,4124075.70680163,11,
589,302596.994925939,4124076.73308447,11,
590,302596.957275243,4124077.77158034,11,
591,302596.914648168,4124078.83842754,11,
592,302596.906857167,4124079.94680688,11,
593,302596.88832525,4124081.0783792,11,
594,302596.885801045,4124082.17075287,11,
595,302596.900197117,4124083.2627286,11,
596,302596.892406178,4124084.37110794,11,
597,302596.907258553,4124085.48248401,11,
598,302596.920368763,4124086.51978604,11,
599,302596.922821022,4124087.58380839,11,
600,302596.924153323,4124088.6002117,11,
601,302596.914786196,4124089.64157167,11,
602,302596.911225081,4124090.68985366,11,
603,302596.889831174,4124091.69973291,11,
604,302596.862797198,4124092.70974482,11,
605,302596.83597064,4124093.72857507,11,
606,302596.808770781,4124094.7315323,12,도심부 첫 번째 좌회전 정지선
607,302596.771078907,4124095.76826454,12,
608,302596.750970977,4124096.8328175,12,
609,302596.741355082,4124097.86359548,12,
610,302596.754589873,4124098.90618853,12,
611,302596.740702788,4124099.9953002,12,
612,302596.731501739,4124101.04371486,12,
613,302596.715955465,4124102.06227982,12,
614,302596.729397702,4124103.11369121,12,
615,302596.767142417,4124104.23864605,12,
616,302596.793689954,4124105.36739353,12,
617,302596.825255361,4124106.46955335,12,
618,302596.856530406,4124107.55936749,12,
619,302596.916462089,4124108.66791872,12,
620,302596.951676512,4124109.68528983,12,
621,302596.971298101,4124110.75949626,12,
622,302597.001162827,4124111.7893457,12,
623,302597.042183242,4124112.81363883,12,
624,302597.06615902,4124113.83303891,12,
625,302597.045387603,4124114.86937322,12,
626,302596.985301672,4124115.91369076,12,
627,302596.91314751,4124116.92476392,12,
628,302596.823990224,4124117.9327077,12,
629,302596.661014386,4124118.92121194,12,
630,302596.476556843,4124119.95610216,12,
631,302596.236155037,4124121.01171926,12,
632,302595.950508374,4124122.06310659,12,
633,302595.63487781,4124123.03931947,12,
634,302595.239747243,4124123.99446183,12,
635,302594.787013236,4124124.89978437,12,
636,302594.236987973,4124125.74739735,12,
637,302593.618286577,4124126.55427418,12,
638,302592.949861836,4124127.40643666,12,
639,302592.206789078,4124128.20388634,12,
640,302591.46089569,4124128.88140666,12,
641,302590.606182079,4124129.4909008,12,
642,302589.660605471,4124130.07606253,12,
643,302588.697196202,4124130.62282165,12,
644,302587.657562552,4124131.04784868,12,
645,302586.705431991,4124131.3543512,12,
646,302585.717843328,4124131.59286674,12,
647,302584.711716693,4124131.76299733,12,
648,302583.648152454,4124131.89036295,12,
649,302582.60930387,4124131.86891728,12,
650,302581.552829874,4124131.81788736,12,
651,302580.536748898,4124131.80472964,12,
652,302579.492550608,4124131.79576269,12,
653,302578.454324238,4124131.80077255,12,
654,302577.421530492,4124131.79683154,12,
655,302576.42999905,4124131.62780819,12,
656,302575.515601023,4124131.13933471,12,
657,302574.741372588,4124130.37227975,12,
658,302573.927788079,4124129.61144455,12,
659,302573.110928059,4124128.95127116,12,
660,302572.185415369,4124128.47011803,12,
661,302571.190149636,4124128.14236516,12,
662,302570.133757984,4124128.09486399,12,
663,302569.095282171,4124128.08929299,12,
664,302568.067630104,4124128.06405641,12,
665,302567.034794325,4124128.05835299,12,
666,302565.956340228,4124128.03254706,12,
667,302564.861048915,4124128.01066662,12,
668,302563.760739851,4124128.01537402,12,
669,302562.677102026,4124128.00910153,12,
670,302561.621374052,4124127.98982013,12,
671,302560.599320462,4124127.96268813,12,
672,302559.520907766,4124127.93864669,12,
673,302558.443075906,4124127.93929674,12,
674,302557.416626885,4124127.96520785,12,
675,302556.349909169,4124127.95853814,12,
676,302555.283108456,4124127.94834123,12,
677,302554.278016454,4124127.92257562,12,
678,302553.21681429,4124127.91048263,12,
679,302552.211888222,4124127.89177194,12,
680,302551.195391591,4124127.86098107,12,
681,302550.18561376,4124127.875913,12,
682,302549.096294242,4124127.86801128,13,도심부 두 번째 좌회전 정지선
683,302548.012697751,4124127.86350435,13,
684,302547.002090075,4124127.8431633,13,
685,302545.895642889,4124127.82684171,13,
686,302544.794628292,4124127.80156923,13,
687,302543.750097243,4124127.77849737,13,
